Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m² (obesity),Prevalence of BMI>=30 kg/m² lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m² upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m² (severe obesity),Prevalence of BMI>=35 kg/m² lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m² upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m² (underweight),Prevalence of BMI<18.5 kg/m² lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m² upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m² to <20 kg/m²,Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval,Prevalence of BMI 20 kg/m² to <25 kg/m²,Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval,Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval,Prevalence of BMI 25 kg/m² to <30 kg/m²,Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval,Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval,Prevalence of BMI 30 kg/m² to <35 kg/m²,Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval,Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval,Prevalence of BMI 35 kg/m² to <40 kg/m²,Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval,Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m²(morbid obesity),Prevalence of BMI >=40 kg/m² lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m² upper 95% uncertainty interval
United Kingdom,GBR,Men,2005,27.032271903645,26.8480637385883,27.2191242214848,0.207084166896536,0.184096338598849,0.230755856470077,0.0438889693652874,0.0350785104625333,0.0536523839197896,0.00711754808170223,0.00517037359840325,0.00946940078756833,0.0211087085564626,0.0166161379893534,0.02653393158075,0.326251557928594,0.300580694157608,0.351537716575125,0.438438018636705,0.410539582912084,0.466812313793874,0.163195197531249,0.141105086137608,0.185887971544173,0.0351603577637107,0.0270464107090326,0.044232429747667,0.00872861160157665,0.00591393653453825,0.0123205349221537
United Kingdom,GBR,Men,2006,27.1062255030593,26.9264165175103,27.2897346356593,0.21329237440671,0.189742618023742,0.236985529148161,0.0466891907595793,0.0373967037880867,0.0569819371774609,0.00689946868021198,0.00500159945181521,0.00919788988403555,0.0204628092820967,0.0160600404431771,0.0257648469900002,0.321137343778514,0.29545394883557,0.346015000946113,0.438208003952467,0.410512894102473,0.466677221130438,0.166603183647131,0.144263673086545,0.189457305254098,0.0371830196661634,0.0286488575284106,0.0466808852307945,0.00950617109341586,0.00651099444645887,0.0134354367037936
United Kingdom,GBR,Men,2007,27.1721456805523,26.9933151145597,27.356162573205,0.219575513383157,0.195748981228042,0.24383922264665,0.0495965858915382,0.0397384267550518,0.0604280300672869,0.00668695783566418,0.0048321695378529,0.00892164446130287,0.0198395054876634,0.0155504010724321,0.0249725169031389,0.316107041168461,0.290396536419216,0.34127148043681,0.437790982225055,0.410078098195663,0.465774483007023,0.169978927491619,0.147344502136049,0.193352242218542,0.0392652873002525,0.0302246800288129,0.0491389694436421,0.0103312985912857,0.00707752285406797,0.0145395051788999
United Kingdom,GBR,Men,2008,27.2301243391358,27.054192288757,27.4116205653741,0.225929200505989,0.201388286327863,0.251126129680212,0.0526121778951618,0.0421690833285408,0.0639940427335416,0.0064826750696578,0.00465170438943037,0.00867230302350413,0.019237835946199,0.0149318625315464,0.0243320786121008,0.311155345698351,0.285259280766535,0.337089874864559,0.437194942879804,0.409361392761557,0.465394965372282,0.173317022610827,0.15017208384177,0.197522340135302,0.0414040432104589,0.0318284980078171,0.0520209351812675,0.0112081346847029,0.00765758767801231,0.0158237512199786
United Kingdom,GBR,Men,2009,27.2802307720211,27.1051055112399,27.4595609158748,0.232345655431683,0.207051088491197,0.258452934639817,0.0557307331104191,0.0445699072709469,0.067972562773842,0.00628577674273291,0.00446345487267552,0.00845156997426153,0.0186589894295122,0.0143561922518678,0.0237429242494214,0.306276708447056,0.279651631591479,0.333382638522333,0.436432870049016,0.407992544191098,0.465787806301694,0.176614922321264,0.152543290495495,0.201608864146318,0.0435918987662001,0.0334481622304437,0.0549753092811645,0.012138834344219,0.00827029757640383,0.0171810988132971
United Kingdom,GBR,Men,2010,27.3219983204721,27.1412314618941,27.5037769656623,0.238806948833376,0.212350609824229,0.26556524574803,0.0589538897553258,0.0470119605462469,0.0721406493116918,0.00609641302027519,0.00425271802143563,0.00828592962977183,0.0181040674495171,0.0137436831856281,0.0231912570990974,0.301479057610875,0.273466289150136,0.329664421296821,0.435513513185957,0.40614511760357,0.466355506902772,0.179853059078051,0.154507428439872,0.205733755460265,0.0458254915694415,0.0349093522393709,0.0580792691999003,0.0131283981858843,0.00885286028263575,0.0186529272060839
United Kingdom,GBR,Men,2011,27.3557685050477,27.1606295662571,27.5499943382086,0.245296096451691,0.216958843781717,0.273707494279968,0.0622739345912873,0.0494800203038559,0.0767465507772169,0.00591587948402691,0.004084507691486,0.00814483199972422,0.0175733997792688,0.0131339572755288,0.022751323738592,0.296743249572564,0.267960749964917,0.326724693922907,0.43447137481245,0.403533638794236,0.466540956576542,0.183022161860403,0.156728823842469,0.210305125701047,0.0480992598506796,0.0362379786985768,0.0617861783169201,0.0141746747406077,0.00939235952351582,0.020392713578953
United Kingdom,GBR,Men,2012,27.383477478398,27.1659933695997,27.5953018243427,0.251833587723592,0.22157885766636,0.282083201630462,0.065714874642399,0.0516851803429905,0.0818232140892079,0.0057419627973628,0.00388160432101156,0.00802561458006686,0.0170628714907975,0.0125305659028281,0.022580964097265,0.292072969948825,0.261498260965807,0.323494361821745,0.433288608139422,0.399976759188845,0.467734378084369,0.186118713081193,0.158064118132032,0.214797590800957,0.0504276436754659,0.0374804690184727,0.065504395680227,0.0152872309669332,0.00987112669919441,0.0223769574507748
United Kingdom,GBR,Men,2013,27.4076247164886,27.1569192602222,27.6445054904488,0.258441181108031,0.225657258388102,0.290756690316841,0.0692817969806907,0.0538492358673988,0.0873935276556634,0.00557588620064047,0.00367018198931381,0.00792424379318582,0.0165720528291133,0.0119534758743631,0.0223375802194173,0.287450596122298,0.255048109043502,0.321259723360135,0.431960283839917,0.396015966965166,0.468887554654726,0.18915938412734,0.159381449206733,0.219761089344697,0.0528076068104562,0.038690446893389,0.0697957986866568,0.0164741901702344,0.0103073772386839,0.0246683710761607
United Kingdom,GBR,Men,2014,27.4298953970572,27.1306704222711,27.7120708342491,0.265125589170201,0.229665704696099,0.300365479739379,0.0729846703289526,0.0558656303452598,0.0930948986561603,0.00541544439801271,0.00345649497984444,0.00790036594239647,0.0161016876395773,0.0113431195141065,0.0221942637027441,0.282847682343417,0.248570209315857,0.319316558077031,0.430509596548791,0.391557319118238,0.4699544796814,0.192140918841249,0.159863606391161,0.225440975125365,0.0552441948871249,0.0394891976716892,0.0739294576490738,0.0177404754418277,0.0106726007563833,0.0271301433820051
United Kingdom,GBR,Men,2015,27.4525029996151,27.0875820630012,27.7976912541202,0.27190657934176,0.233774758625512,0.310015854902572,0.0768472617947604,0.05727802301135,0.0992992558197037,0.00526086115606694,0.00323148957091907,0.00789570612981135,0.0156474866997379,0.0107528969484343,0.0220196353678936,0.278257281382472,0.241828890004933,0.317644519899206,0.428927791519963,0.387461373963931,0.470939211215507,0.195059317547,0.160286302964383,0.230857462007519,0.057754506141308,0.0400089605296968,0.0788555472796729,0.0190927556534524,0.0108997623291815,0.0299706920636949
United Kingdom,GBR,Men,2016,27.4750575644931,27.0431112555304,27.8967983036777,0.278766216740838,0.23746162206529,0.320105343920569,0.0808656192890677,0.0590404974068513,0.106345725883185,0.00511400641159684,0.00300758810718337,0.00788939668250136,0.0152106102487831,0.010084059352109,0.0220046083096142,0.273696184819084,0.234438293731209,0.315298307643049,0.427212981879698,0.382497874170911,0.472412971324389,0.197900597451771,0.160511774401806,0.237136648690611,0.0603311769453189,0.0403888504371028,0.0845099590197453,0.0205344423437488,0.0110347857327735,0.0333201921208901
United Kingdom,GBR,Women,1975,23.4667916390602,22.313322426459,24.6215111934,0.112458688979238,0.0756609984233577,0.156155183842882,0.022200627185657,0.0109154518526072,0.0382000702070187,0.0381037484856774,0.0198533853475451,0.0658794010417615,0.0746827706043347,0.0462031065753421,0.112155713252095,0.511321864674611,0.444303447586925,0.577086349135742,0.263432927356139,0.20475515199514,0.323322742968554,0.0902580617935809,0.0549857709826118,0.131360014882594,0.0181312925907472,0.00777722190382842,0.0336944623571863,0.0040693345949098,0.00125256252282492,0.00925700516127663
United Kingdom,GBR,Women,1976,23.5597312356244,22.5043704127988,24.6073076039536,0.115099251252829,0.0797504216100126,0.155649041857124,0.0232150313019976,0.0119906982404529,0.0388300272172519,0.0371001756918567,0.0200267385004378,0.0624813285102079,0.0735391106828439,0.0468867902243469,0.108027363223559,0.508570150224322,0.445807881607524,0.570808918229279,0.265691312248149,0.209952113050273,0.322809907863567,0.091884219950831,0.0581501210210616,0.130201289028428,0.0188864450395785,0.0086278366319199,0.0337548553960906,0.00432858626241909,0.00146029203723693,0.00935341404390283
United Kingdom,GBR,Women,1977,23.6545010660333,22.6986232278288,24.6062501056208,0.117876732140135,0.0834537927738457,0.156237030744868,0.0243085714254254,0.0132312982009569,0.0393004434535288,0.0361151873686507,0.0201697815546275,0.0590138968902974,0.0723832567804089,0.0474599885047816,0.104577520000146,0.505669305751978,0.446535549028944,0.564641720393539,0.267955518058828,0.21548837317355,0.322661309665975,0.0935681607147093,0.0610429503336128,0.130125971012398,0.0196929974808997,0.00948051048704327,0.0342542776770492,0.00461557394452569,0.0016791348744252,0.00957657647172901
United Kingdom,GBR,Women,1978,23.750809075364,22.8922278699334,24.6209636131644,0.120785546739394,0.087302037544224,0.15744045105232,0.0254790201241249,0.0145064122530424,0.0398747112462664,0.0351542129391705,0.0203947102231302,0.0560827084891555,0.0712358777751902,0.0480177014745325,0.101471219817,0.502627966383841,0.446594179796657,0.558192606349956,0.270196396262405,0.220481127124276,0.321880334326097,0.0953065266152689,0.0640102193823721,0.130377985823977,0.0205486127565435,0.0103999642350128,0.0344193534666115,0.00493040736758135,0.00192496151896126,0.00989972163589703
United Kingdom,GBR,Women,1979,23.8497510704074,23.0690994132331,24.6474186518679,0.123823288364118,0.091609652972532,0.159075270065692,0.0267248331728715,0.015791748286835,0.0405976939051768,0.0342150513028734,0.0205211040053724,0.0534712953071405,0.0700932906119468,0.0483220982169852,0.0982745704332781,0.499455292384557,0.446972680568303,0.552984656773732,0.272413077436504,0.225172788108693,0.321498429956098,0.0970984551912469,0.0669431398846751,0.130387946551402,0.0214519567299379,0.0114562025499487,0.0349889779507652,0.00527287644293356,0.00219938632259191,0.0102046103730311
United Kingdom,GBR,Women,1980,23.9514075154814,23.249494096295,24.6730372214173,0.126985840617199,0.0958784266147966,0.161133913298164,0.0280502463441888,0.0172450494816901,0.0414339728607218,0.0333023303653532,0.0205628922399808,0.0508747093866371,0.0689724195245404,0.0484502278492163,0.0950309761654202,0.496123045958629,0.446183484638221,0.546746845689368,0.274616363634279,0.2295138305825,0.321604879425742,0.09893559427301,0.0697493657704292,0.13087024903269,0.022403519909041,0.012423205566752,0.0355521294516275,0.00564672643514782,0.00249755176472909,0.0104498975142309
United Kingdom,GBR,Women,1981,24.0544728713188,23.4214519552636,24.7103067326893,0.1301888096153,0.100134424727136,0.162669098133126,0.0294318993326231,0.0186313752222258,0.0422960784106497,0.0324379440802623,0.0205220421696957,0.0487245626223356,0.0679038225527753,0.0486064920618367,0.0924464258878306,0.492719657710502,0.444715304630927,0.540907657950559,0.276749766141161,0.233759335044746,0.320993147427174,0.100756910282677,0.0724364722127793,0.131144941956616,0.0233847397118139,0.0135148974960925,0.0361775746268342,0.00604715962080924,0.00282515382735114,0.0108662096561475
United Kingdom,GBR,Women,1982,24.1597189969588,23.5855360571685,24.7589493613381,0.133451973453383,0.104279071911149,0.165068657770606,0.0308710469663759,0.0201117611184387,0.0436949203752846,0.0316133904435229,0.0204754188320857,0.0463666158126232,0.0668725738531699,0.0485531603464633,0.0900015135966607,0.48924347154126,0.443664332477579,0.535208999206565,0.278818590808664,0.238017745817426,0.321196933169383,0.102580926487007,0.0754651356659453,0.132480586031701,0.0243974605352201,0.0146570973749867,0.0368707836443258,0.00647358643115581,0.00321271248958894,0.0112107017877872
United Kingdom,GBR,Women,1983,24.2670969887893,23.7467596086349,24.8026874346767,0.136773652940824,0.10872894253218,0.166989393401152,0.032373083525082,0.0217288960620213,0.0450553786149375,0.0308311199393013,0.0204425768328178,0.0444842531962662,0.0658812840444897,0.0483728790795772,0.0875108392118364,0.485697425541353,0.441596895996257,0.529778499925748,0.280816517634031,0.241560651154378,0.321281590905222,0.104400569415742,0.0779863987587652,0.133306034969129,0.0254437170217823,0.0157273663584717,0.0377122287800893,0.0069293665032997,0.003633979635805,0.0115889923427928
United Kingdom,GBR,Women,1984,24.3763787542812,23.9012676697099,24.8588998358469,0.140161748949335,0.113128969707953,0.169467162971816,0.0339454663012254,0.0233800390745137,0.0463523185361087,0.0300847825272001,0.0202180515866198,0.0427173839608825,0.0649245349702217,0.0482949510706792,0.0851965572368022,0.482052670396764,0.439963866455426,0.524305318595667,0.282776263256479,0.244694774616571,0.321385469533177,0.106216282648109,0.0807030031447245,0.134500803067329,0.0265287254009639,0.0168757669804325,0.038542308715503,0.00741674090026147,0.00405102126374575,0.0120241977736121
United Kingdom,GBR,Women,1985,24.4872564691893,24.0523198999382,24.9247185347031,0.143627166135421,0.117431802802298,0.171877336264653,0.0355888737945698,0.0250756294081896,0.0478697595830909,0.0293711120063176,0.0200698871217426,0.0411793686698884,0.0640020092832165,0.0483886954332846,0.0831853714503413,0.478327305879423,0.437695322603366,0.518600772192993,0.284672406795623,0.248180288664169,0.322045434207304,0.108038292340851,0.0832071469418937,0.135321911158528,0.0276525493219764,0.0180570248684,0.0395930607478592,0.00793632447259344,0.0044869626616283,0.0125724393427664
United Kingdom,GBR,Women,1986,24.5994495239121,24.2002255132098,25.0022747515428,0.147159967117772,0.121643712130401,0.174519769213085,0.0373001917864813,0.0268213419026992,0.0493956842802968,0.0286897377923389,0.0199207660084804,0.0397342515638947,0.0631228441996882,0.0482788978407784,0.0813063548394289,0.474530083465501,0.435067571983828,0.513003383186823,0.2864973675247,0.251537378977624,0.322633436452256,0.109859775331291,0.085752666642804,0.136163855593328,0.0288118422199182,0.0192334026541326,0.0403469408943928,0.00848834956656317,0.00498627730099417,0.0131945075178262
United Kingdom,GBR,Women,1987,24.7129396816304,24.3512745740521,25.0784439728904,0.150768789218271,0.125483145137109,0.177555782566251,0.0390878246249241,0.0287585504860836,0.0508879710584485,0.0280410842476074,0.0197025459840015,0.0383844780972387,0.0622738122795321,0.0481516295666874,0.0796760244510055,0.470642296103874,0.433061944879229,0.50743518324494,0.288274018250716,0.25462340055013,0.323199227078492,0.111680964593347,0.0881003705003234,0.137259287298232,0.0300123122626301,0.0204089678402697,0.0414258832523505,0.00907551236229405,0.00550354867828237,0.013792969311757
United Kingdom,GBR,Women,1988,24.8280622395318,24.4954119304245,25.1636883460896,0.154473850782557,0.129681186677624,0.180752207103489,0.040957093673915,0.0305148580231762,0.0527934216360521,0.02742000682831,0.0194027340724882,0.0372323010131869,0.0614464667940032,0.0479507100687751,0.077825194964802,0.466649826614988,0.430624793237158,0.50195463338562,0.290009849080142,0.257398536602908,0.323518834861982,0.113516757108642,0.0904481603872002,0.138710910735434,0.0312572032998123,0.0216875460930176,0.0426015685725076,0.00969989037410269,0.00601610867675433,0.0144246645947637
United Kingdom,GBR,Women,1989,24.9445516859291,24.6327425715256,25.2528737726895,0.1582620152682,0.133530257714978,0.184043715639407,0.0429080277349823,0.0323019992768744,0.0548046797498543,0.0268186852553932,0.0191579999162299,0.0360433942081338,0.0606318441610471,0.047484124360848,0.0763572365638969,0.462597413325932,0.427531169619921,0.49718113718803,0.291690042089427,0.26051933795987,0.324008862046466,0.115353987533218,0.0925027597405646,0.139685466788622,0.0325457064991964,0.022950262805055,0.0437094071857234,0.010362321235786,0.00654624731140375,0.0152219283166469
United Kingdom,GBR,Women,1990,25.0625239453442,24.7706615694877,25.3520988725527,0.162164270576169,0.137768579796055,0.187710163296356,0.0449467795628402,0.0343145239623161,0.0568431333563026,0.0262335127292083,0.0189154219554774,0.034968602972115,0.0598305716944502,0.0470113723283698,0.0752238455926009,0.458453427027983,0.42410330164087,0.491818527670584,0.293318218072189,0.263020849854242,0.325211451358321,0.117217491013329,0.0948214780019926,0.140985821355421,0.0338797208480799,0.0243855959579883,0.0449972512717237,0.0110670587147603,0.00712780213341391,0.016091936980046
United Kingdom,GBR,Women,1991,25.183132102365,24.9075862663789,25.4513069405324,0.16624850008395,0.142092325998957,0.19113628488824,0.0470981966960134,0.0364364334010671,0.0591105130168642,0.0256496199842822,0.0186028612219804,0.034093446046103,0.0590151836759194,0.0465912582738363,0.0740129316463196,0.454168193044606,0.421242492752508,0.486862970021674,0.294918503311242,0.265538585141285,0.325931770478574,0.119150303387937,0.0972218473340611,0.142571945221612,0.0352741195136423,0.0256701721302336,0.046318411641341,0.0118240771823711,0.00771326031786733,0.0169654564406988
United Kingdom,GBR,Women,1992,25.3055991405011,25.048353272256,25.5597221036707,0.170497722211645,0.146498422472134,0.195245913123061,0.0493597946621448,0.0384975297970287,0.0615265674078712,0.0250716819866411,0.0182833058359708,0.0330378790051073,0.058181965445481,0.0461373733578931,0.0726880113662553,0.449763373230636,0.417894710031175,0.481693575183552,0.296485257225597,0.268055939988991,0.327258223903748,0.1211379275495,0.0995021373811639,0.144217225930137,0.036724938800879,0.0270585556064409,0.0477350809283344,0.0126348558612659,0.00836575641990614,0.0180454159316294
United Kingdom,GBR,Women,1993,25.4292746666454,25.1856667363147,25.6717137390907,0.17491475845123,0.151397909709852,0.199559409071126,0.051734221307598,0.0407688559735901,0.0639652317269392,0.0245009370009811,0.017925424169606,0.0322001161873744,0.057331999229703,0.0457164834575539,0.0712886442054309,0.445241733929945,0.414104552288578,0.476365440187985,0.298010571488141,0.269965214435119,0.328197250740525,0.123180537143632,0.101694558773698,0.145433283443669,0.0382358098166009,0.0285008677533651,0.04925152292271,0.0134984114909971,0.00910247598956037,0.0190118298088877
United Kingdom,GBR,Women,1994,25.553077284245,25.3214785140516,25.7816890400161,0.179501121609501,0.156279561144306,0.203918887204309,0.0542219237556884,0.0431837937321894,0.0664472333658572,0.0239343265223609,0.0176502201869928,0.0313284352190886,0.0564785879349178,0.0451088948955013,0.0699369138738467,0.440617200470684,0.410103993162771,0.470826855312021,0.299468763562536,0.272131528181824,0.329108632157004,0.125279197853813,0.103934770021515,0.147186438607724,0.0398046419626858,0.0300715414599838,0.050906232592053,0.0144172817930026,0.00978422279092296,0.0201242711271162
United Kingdom,GBR,Women,1995,25.6763951581848,25.4543017176807,25.8984868986808,0.184228198074522,0.161104011513292,0.2085397850748,0.0568225947814187,0.0456727863924839,0.0693018290212829,0.0233767871812609,0.0172632370193839,0.0305277989815544,0.0556103664468218,0.0445214628047768,0.0684796172989263,0.43595612767395,0.406609969655717,0.465550019851527,0.300828520723445,0.274161082209353,0.329898433636057,0.127405603293103,0.106397794277064,0.149063474048227,0.0414282291693365,0.0315017906836363,0.0527036884632201,0.0153943656120822,0.0105877036354084,0.0212998732159035
United Kingdom,GBR,Women,1996,25.7985711510045,25.5867327233086,26.0138185753947,0.189070260880706,0.166017384696386,0.212817380757247,0.0595191049394419,0.0480981155050545,0.0722341994046572,0.0228334192525132,0.017003156973418,0.0297410524862968,0.0547423995501554,0.0439611390219406,0.0671773896309843,0.431245731013732,0.402463624966858,0.460506059009835,0.302108189402894,0.275909171446396,0.330493543469824,0.129551155941264,0.109066077107919,0.150946680611612,0.0430930882367039,0.0330149647087501,0.0545240961001036,0.016426016702738,0.0114710658828253,0.0225867740639256
United Kingdom,GBR,Women,1997,25.9182620783577,25.7096437247339,26.1285057183813,0.194028335867236,0.171282188375872,0.217668605497665,0.0623152448672084,0.0507708818269364,0.0751293851651914,0.0223041569757375,0.0166799357578943,0.028945935124186,0.0538851588938629,0.0434149627454511,0.0658359780316622,0.42649284980894,0.398475706118779,0.455255235923861,0.303289498554224,0.277414566031605,0.330867473240359,0.131713091000028,0.111447137600853,0.152962247770372,0.0448023904965548,0.0346517638364195,0.0565821207028691,0.0175128543706536,0.0123488231079624,0.023900009085103
United Kingdom,GBR,Women,1998,26.0341539324082,25.8293473759954,26.2407787943646,0.199066294682302,0.176477133364742,0.222788806466126,0.0651986021069066,0.0534546957893354,0.078187804639596,0.0217958605778849,0.0163271629096589,0.0281449257548452,0.0530358528443753,0.0427362003463189,0.064524194908266,0.421741630690512,0.393811966159958,0.44943140608371,0.304360361304926,0.278866223743032,0.331053142922607,0.133867692575396,0.113611120484281,0.154832082870218,0.0465489767379809,0.0363271273964815,0.0584341259549219,0.0186496253689257,0.0132145651333385,0.0252615972895137
United Kingdom,GBR,Women,1999,26.1453231434622,25.9419446059505,26.3554808328287,0.204183050283577,0.181779938815154,0.227817477347634,0.0681591783532641,0.0560931331640114,0.0814273066158008,0.0213105307264733,0.016013490427735,0.0274159718178412,0.0521944346140996,0.0419903650595898,0.0634302649362443,0.416975360323876,0.389602274282676,0.444304432350327,0.305336624151974,0.280142725120948,0.331863840854294,0.136023871930313,0.116004250970206,0.157213707915134,0.048322898940734,0.037990569353951,0.0602986836196827,0.0198362794125301,0.0142218142599359,0.0267679403484497
United Kingdom,GBR,Women,2000,26.2505818763488,26.0425187455844,26.458729372011,0.209350872915454,0.187117051172569,0.232950259180716,0.0711864113592994,0.0590332210556831,0.0847660627473498,0.0208509170478177,0.0157324475253767,0.0267975988514369,0.051369127191356,0.0413790364075974,0.0624547036734395,0.412236511476857,0.385326964877571,0.439139011571494,0.306192571468515,0.28126777035276,0.332427457368344,0.138164461556155,0.118421678868325,0.159089744301349,0.0501186307940982,0.0395922004239337,0.0623309635754277,0.0210677805652012,0.0152393495190257,0.0282762254624152
United Kingdom,GBR,Women,2001,26.3498531905343,26.1417112097219,26.5618789845562,0.214631688390277,0.192119132406782,0.238248744972936,0.074313503539205,0.0619019338998461,0.0880670215743093,0.0204029735444302,0.015427294160535,0.0261748328905534,0.0505463517601194,0.0407496721080221,0.0615302497258125,0.407474877230938,0.38105631598809,0.434466419000233,0.306944109174235,0.282586674464945,0.332693306694756,0.140318184851072,0.120779743640787,0.161056772100598,0.0519544832324078,0.041285334658812,0.0645181176701844,0.0223590203067972,0.0163033477132447,0.0297702758790951
United Kingdom,GBR,Women,2002,26.4425127420211,26.2344088964766,26.6580989845737,0.219983571399127,0.197691702752055,0.243509084455989,0.077514559439671,0.0648307145084143,0.0917044410975811,0.0199687950407136,0.0151686476746934,0.025526195396502,0.0497321851973789,0.0399888690469719,0.0603512268472086,0.402710731442538,0.376900948187965,0.429659716058825,0.307604717020242,0.283724267951136,0.332867194701635,0.142469011959456,0.122982258162279,0.163228449968083,0.0538099258563433,0.0430004442492277,0.0666965375720047,0.0237046335833277,0.0173870243912269,0.0314609574765616
United Kingdom,GBR,Women,2003,26.5277023802371,26.3202348560591,26.7417913163979,0.225391997670375,0.20326084392842,0.248879308816507,0.0807850633646569,0.0678096302234409,0.0951144445145169,0.0195508715727379,0.0148891834272378,0.0249128042067857,0.0489282553572008,0.0394842232918412,0.0593409536750777,0.397957218431838,0.372333962816573,0.424090182253114,0.308171657067849,0.284434968057397,0.333478401893732,0.144606934305718,0.125169596869538,0.165578925666482,0.0556859904291043,0.044594482682672,0.0685242241940493,0.0250990729355527,0.0183974503844519,0.0330731423022264
United Kingdom,GBR,Women,2004,26.6057982871163,26.3988228179603,26.8219565451784,0.230833045018151,0.208627438827278,0.25445488832411,0.0841125629899406,0.0709509570661448,0.0987315826763509,0.019152718706915,0.0145494723047904,0.0243666838269007,0.0481352902658129,0.0388012904330828,0.0584743986615287,0.393221292424024,0.367466587604972,0.419257289228065,0.308657653685097,0.285065702329898,0.333830561833542,0.146720482028211,0.12688442002914,0.168141812941065,0.0575774474461407,0.0462852903761628,0.0706696931830406,0.0265351155438,0.0196043177006418,0.0347938136572533
United Kingdom,GBR,Women,2005,26.676919310135,26.4714802295701,26.8892443638302,0.236293972877852,0.213590632530375,0.260239599050676,0.087490734064044,0.0739880415591243,0.102419317354949,0.0187744012818654,0.0142588486002833,0.023922812110018,0.0473575478665,0.0381626908032868,0.057568367022756,0.388518544995488,0.362931011222708,0.414532528957963,0.309055533078295,0.285430702145671,0.334098880520874,0.148803238813808,0.128952743066016,0.170081480991379,0.0594736777475864,0.0478498953976786,0.072781616808421,0.0280170563164575,0.0207185040457533,0.0367245145254774
United Kingdom,GBR,Women,2006,26.7418294766143,26.5348854552209,26.9472709155509,0.241786358147141,0.218706239524579,0.266402636363423,0.0909237727069775,0.0767929005262134,0.106334750549982,0.0184089159301104,0.0139835203270097,0.0235435757451841,0.0465967915334387,0.0373377694166763,0.0568733092140348,0.383853173122451,0.358120523421972,0.410004033234972,0.309354761366858,0.285297838513629,0.334681673387131,0.150862585440164,0.13046353202714,0.172279991155685,0.0613849673621164,0.0495405410162692,0.0749441193754967,0.0295388053448611,0.0220179582239571,0.0386148956675699
United Kingdom,GBR,Women,2007,26.801371114429,26.5931692099946,27.0054104802525,0.247286269749237,0.223603396897052,0.272424116811799,0.0944115145895828,0.079512092532832,0.110526327027946,0.0180573386570245,0.0136317127499608,0.0232439083461617,0.0458561662323009,0.0365796480946642,0.0561213371810363,0.379222059115802,0.352648154336551,0.405929528806127,0.309578166345636,0.285123005030237,0.334893016343582,0.152874755159654,0.131796015781529,0.17492840585347,0.0633038797983919,0.0509041641127749,0.0772410363009446,0.0311076347911909,0.0231481698733369,0.0407431489787005
United Kingdom,GBR,Women,2008,26.8556655111734,26.6481648910712,27.0606967959808,0.25279616520011,0.22850055112024,0.278556416412986,0.0979404930131087,0.0822240750734783,0.114839384261951,0.0177221249457038,0.0133482527858961,0.0228990617157594,0.045139262951698,0.0358176280471537,0.0554066650680353,0.374630963175419,0.347424844571434,0.401685535970021,0.309711483827069,0.285089113552194,0.33574573535197,0.154855672187001,0.133051915840356,0.177024554300242,0.0652289285278045,0.0525275020862603,0.0798709934932052,0.0327115644853042,0.0242425428815308,0.0429377995398375
United Kingdom,GBR,Women,2009,26.9055463026243,26.6925001963119,27.1158539074284,0.258322592428616,0.23345396350469,0.284699277616144,0.101512416864097,0.0852576153086978,0.11923620444384,0.0174012537498401,0.0130340020921666,0.0225900007208824,0.0444449949738516,0.0349628313947791,0.0549350345114815,0.370071786320052,0.341764335454039,0.397600236782182,0.30975937262764,0.284460183514081,0.336041908686794,0.156810175564519,0.134262475838992,0.17993604949905,0.067155089377521,0.0538469765827887,0.0825810713282553,0.034357327486576,0.0254075586944273,0.0452865088099501
United Kingdom,GBR,Women,2010,26.9498731088628,26.7337426432515,27.1694355449317,0.263839267410269,0.237622454091609,0.291174258444199,0.105114768941847,0.0879202164096307,0.123829570528343,0.0170950867241085,0.0126827187783445,0.0222928975396202,0.0437747175223296,0.0341763389182674,0.0543540968579769,0.365560195340865,0.335998282962605,0.394319180740095,0.309730733102428,0.283085705753773,0.336881800435767,0.158724498468422,0.13539364234567,0.182942825620572,0.0690751193617781,0.0548217534036244,0.0855334535796179,0.0360396495800693,0.026360663060769,0.047969282927515
